*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
Algorithm: Differential Evolution
Constrainth handling method: APM
Function: 110
Case: discrete
Seed: 26
Parents size: 50
Offsprings size: 50
maxFe: 90000
CR: 0.9
F: 0.6
rweights: -
*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*---*
ngen ObjectiveFunction Fitness ProjectVariables
50 8481.514124268773 8481.514124268773 31.493920051484682 5.638049751693945 23.545813166714503 21.176691724244286 15.038706991764988 20.44895148067857 6.028941776867865 25.037255174437636 19.31348685879397 32.29223369060381
100 8465.867890197758 8465.867890197758 14.652313937590854 10.933476216547897 40.0 14.888927393886512 11.333343353817703 22.596678115388233 29.95026640223201 5.70634458053164 40.0 19.527222136648362
150 7508.5173972836 7508.5173972836 20.0504211518627 3.612160021008683 29.7756441529305 28.05455433495523 1.663385844178337 13.126265714268133 13.823227289938451 22.532974685383024 28.150342519142747 17.166878168543022
200 7508.5173972836 7508.5173972836 20.0504211518627 3.612160021008683 29.7756441529305 28.05455433495523 1.663385844178337 13.126265714268133 13.823227289938451 22.532974685383024 28.150342519142747 17.166878168543022
250 7508.5173972836 7508.5173972836 20.0504211518627 3.612160021008683 29.7756441529305 28.05455433495523 1.663385844178337 13.126265714268133 13.823227289938451 22.532974685383024 28.150342519142747 17.166878168543022
300 7508.5173972836 7508.5173972836 20.0504211518627 3.612160021008683 29.7756441529305 28.05455433495523 1.663385844178337 13.126265714268133 13.823227289938451 22.532974685383024 28.150342519142747 17.166878168543022
350 7508.5173972836 7508.5173972836 20.0504211518627 3.612160021008683 29.7756441529305 28.05455433495523 1.663385844178337 13.126265714268133 13.823227289938451 22.532974685383024 28.150342519142747 17.166878168543022
400 7267.235060144693 7267.235060144693 39.644779462741056 3.658114671027765 29.603973791260515 8.320874367432316 24.11600175475672 0.1 17.902897142886708 15.714116159590716 25.006993716099622 10.878024373795695
450 7210.338384132271 7210.338384132271 39.72276042284683 5.4071837224030554 29.849761762106453 10.500178692475954 0.1 0.1 40.0 17.94704359676133 26.37531127025748 3.957461902774865
500 7210.338384132271 7210.338384132271 39.72276042284683 5.4071837224030554 29.849761762106453 10.500178692475954 0.1 0.1 40.0 17.94704359676133 26.37531127025748 3.957461902774865
550 7210.338384132271 7210.338384132271 39.72276042284683 5.4071837224030554 29.849761762106453 10.500178692475954 0.1 0.1 40.0 17.94704359676133 26.37531127025748 3.957461902774865
600 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
650 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
700 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
750 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
800 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
850 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
900 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
950 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
1000 6694.436930876174 6694.436930876174 40.0 0.1 38.18682746413441 11.457906917476723 12.947099641015793 2.9898559597285868 26.003843532616912 12.902231881215268 16.403519474494317 6.902063365714831
1050 6683.763163926835 6683.763163926835 40.0 4.502763615374441 24.495123318903246 13.33222957537755 0.1 4.999392140918477 17.39962528272602 39.48225867735191 21.54161621989219 0.1
1100 6683.763163926835 6683.763163926835 40.0 4.502763615374441 24.495123318903246 13.33222957537755 0.1 4.999392140918477 17.39962528272602 39.48225867735191 21.54161621989219 0.1
1150 6683.763163926835 6683.763163926835 40.0 4.502763615374441 24.495123318903246 13.33222957537755 0.1 4.999392140918477 17.39962528272602 39.48225867735191 21.54161621989219 0.1
1200 6638.302644505946 6638.302644505946 40.0 0.16001752811083492 27.86179977600153 11.469221683951249 5.572660391968922 2.0638871066007978 37.233768168068345 10.072911208365184 24.983173494019628 0.1
1250 6638.302644505946 6638.302644505946 40.0 0.16001752811083492 27.86179977600153 11.469221683951249 5.572660391968922 2.0638871066007978 37.233768168068345 10.072911208365184 24.983173494019628 0.1
1300 6638.302644505946 6638.302644505946 40.0 0.16001752811083492 27.86179977600153 11.469221683951249 5.572660391968922 2.0638871066007978 37.233768168068345 10.072911208365184 24.983173494019628 0.1
1350 6638.302644505946 6638.302644505946 40.0 0.16001752811083492 27.86179977600153 11.469221683951249 5.572660391968922 2.0638871066007978 37.233768168068345 10.072911208365184 24.983173494019628 0.1
1400 6551.985917520773 6551.985917520773 40.0 0.1 24.730398390323693 13.747020540342866 2.0111155315553164 6.926027174352776 19.48551540713781 12.047372400193884 36.9973116477225 4.013930712186887
1450 6329.588878576961 6329.588878576961 40.0 1.1072623401255488 16.411878061552137 18.757108448436497 5.113786041142756 3.9206433883212393 12.647389749962276 19.668832579326185 39.04923144888016 0.1
